library_book_id,library_id,book_id,quantity,available_quantity
2630,4,917,5,1
2631,4,262,1,0
2632,4,195,5,2
2633,4,913,2,0
2634,4,836,4,2
2635,4,820,2,1
2636,4,612,1,1
2637,4,277,1,1
2638,4,647,5,2
2639,4,491,2,1
2640,4,11,2,1
2641,4,74,5,1
2642,4,136,2,0
2643,4,542,5,2
2644,4,480,2,2
2645,4,855,3,1
2646,4,949,2,1
2647,4,740,3,1
2648,4,244,1,0
2649,4,406,1,0
2650,4,429,4,1
2651,4,236,4,4
2652,4,744,3,3
2653,4,264,3,1
2654,4,417,5,0
2655,4,246,5,0
2656,4,785,3,0
2657,4,601,3,3
2658,4,986,5,0
2659,4,88,2,1
2660,4,968,1,1
2661,4,980,4,2
2662,4,662,1,0
2663,4,776,1,0
2664,4,560,5,2
2665,4,683,3,2
2666,4,528,5,1
2667,4,163,3,3
2668,4,388,5,5
2669,4,851,2,0
2670,4,402,2,0
2671,4,18,1,0
2672,4,327,5,1
2673,4,372,4,4
2674,4,484,2,2
2675,4,827,5,3
2676,4,124,4,0
2677,4,315,4,0
2678,4,482,1,0
2679,4,20,3,1
2680,4,846,2,0
2681,4,271,5,4
2682,4,459,3,3
2683,4,182,4,0
2684,4,807,3,1
2685,4,478,2,2
2686,4,769,3,2
2687,4,53,3,0
2688,4,933,3,1
2689,4,179,5,0
2690,4,965,3,0
2691,4,778,2,0
2692,4,210,4,0
2693,4,488,3,1
2694,4,868,4,4
2695,4,803,5,0
2696,4,476,5,5
2697,4,144,2,1
2698,4,428,2,0
2699,4,231,5,0
2700,4,670,1,1
2701,4,71,1,0
2702,4,481,2,1
2703,4,526,5,1
2704,4,80,3,2
2705,4,552,4,0
2706,4,520,3,0
2707,4,280,5,2
2708,4,100,4,2
2709,4,734,5,2
2710,4,110,3,0
2711,4,680,4,0
2712,4,167,3,3
2713,4,8,3,2
2714,4,238,2,1
2715,4,693,4,0
2716,4,664,5,1
2717,4,216,1,1
2718,4,806,1,0
2719,4,295,3,0
2720,4,966,1,1
2721,4,771,1,1
2722,4,302,4,0
2723,4,405,1,1
2724,4,929,2,0
2725,4,492,5,4
2726,4,903,1,0
2727,4,140,2,1
2728,4,733,3,3
2729,4,468,2,2
2730,4,108,1,0
2731,4,389,1,0
2732,4,804,4,4
2733,4,783,5,1
2734,4,123,5,4
2735,4,893,3,1
2736,4,7,2,2
2737,4,759,4,3
2738,4,462,3,1
2739,4,239,2,2
2740,4,708,1,1
2741,4,115,1,1
2742,4,48,2,1
2743,4,881,4,2
2744,4,220,4,4
2745,4,21,2,0
2746,4,29,3,3
2747,4,311,3,0
2748,4,222,1,1
2749,4,87,4,0
2750,4,103,3,1
2751,4,72,5,3
2752,4,644,5,0
2753,4,654,3,1
2754,4,436,3,0
2755,4,105,5,4
2756,4,537,2,0
2757,4,69,3,1
2758,4,391,3,1
2759,4,701,1,1
2760,4,755,1,1
2761,4,14,1,0
2762,4,425,1,1
2763,4,710,1,0
2764,4,694,5,4
2765,4,607,3,0
2766,4,336,3,3
2767,4,565,2,2
2768,4,268,2,0
2769,4,562,3,1
2770,4,960,2,2
2771,4,598,3,1
2772,4,367,1,1
2773,4,83,3,2
2774,4,642,3,1
2775,4,463,3,1
2776,4,580,3,0
2777,4,44,2,0
2778,4,962,4,0
2779,4,461,5,4
2780,4,867,5,0
2781,4,191,3,3
2782,4,9,4,1
2783,4,384,5,4
2784,4,935,2,0
2785,4,39,1,1
2786,4,861,4,3
2787,4,872,3,2
2788,4,419,1,1
2789,4,354,5,5
2790,4,287,3,3
2791,4,631,2,1
2792,4,530,4,2
2793,4,512,5,3
2794,4,229,1,0
2795,4,840,3,1
2796,4,558,4,2
2797,4,600,3,0
2798,4,152,5,4
2799,4,802,1,1
2800,4,916,1,1
2801,4,679,5,2
2802,4,494,1,1
2803,4,743,3,3
2804,4,599,1,0
2805,4,843,5,3
2806,4,347,3,0
2807,4,798,4,2
2808,4,434,3,3
2809,4,202,2,1
2810,4,49,4,3
2811,4,832,2,2
2812,4,698,3,0
2813,4,258,1,0
2814,4,247,5,4
2815,4,129,5,2
2816,4,17,1,0
2817,4,838,3,1
2818,4,628,5,3
2819,4,147,1,0
2820,4,150,4,4
2821,4,211,3,0
2822,4,871,1,0
2823,4,767,1,0
2824,4,104,1,1
2825,4,184,2,0
2826,4,894,3,2
2827,4,648,1,0
2828,4,515,5,0
2829,4,426,2,2
2830,4,410,2,2
2831,4,440,5,0
2832,4,525,2,0
2833,4,611,5,1
2834,4,254,4,0
2835,4,650,5,4
2836,4,127,4,3
2837,4,281,1,1
2838,4,657,1,1
2839,4,245,5,3
2840,4,535,2,0
2841,4,173,4,3
2842,4,155,5,3
2843,4,825,4,4
2844,4,77,3,3
2845,4,192,4,3
2846,4,47,4,2
2847,4,370,5,2
2848,4,984,3,1
2849,4,403,2,0
2850,4,983,3,2
2851,4,5,1,1
2852,4,93,1,1
2853,4,923,4,0
2854,4,141,2,0
2855,4,251,2,0
2856,4,792,1,1
2857,4,604,4,0
2858,4,233,4,3
2859,4,341,1,1
2860,4,945,3,2
2861,4,223,4,3
2862,4,172,4,4
2863,4,285,1,1
2864,4,90,2,1
2865,4,214,4,0
2866,4,567,5,2
2867,4,626,1,0
2868,4,57,2,0
2869,4,259,3,3
2870,4,329,5,5
2871,4,853,2,2
2872,4,931,3,3
2873,4,320,3,1
2874,4,203,1,0
2875,4,447,2,2
2876,4,307,1,1
2877,4,346,1,1
2878,4,326,1,1
2879,4,659,5,4
2880,4,95,1,1
2881,4,79,4,3
2882,4,815,4,4
2883,4,795,5,2
2884,4,833,4,1
2885,4,84,2,0
2886,4,681,4,1
2887,4,120,2,0
2888,4,573,4,4
2889,4,263,3,1
2890,4,276,4,2
2891,4,308,4,4
2892,4,293,4,2
2893,4,780,4,2
2894,4,569,5,0
2895,4,177,2,0
2896,4,976,3,1
2897,4,117,1,0
2898,4,442,2,0
2899,4,726,5,1
2900,5,787,4,2
2901,5,94,4,2
2902,5,17,5,4
2903,5,559,2,0
2904,5,68,3,3
2905,5,402,4,4
2906,5,557,3,3
2907,5,132,4,3
2908,5,966,5,2
2909,5,657,1,1
2910,5,304,1,0
2911,5,867,4,0
2912,5,622,5,1
2913,5,185,5,3
2914,5,596,2,1
2915,5,46,1,1
2916,5,666,5,2
2917,5,634,2,2
2918,5,863,1,0
2919,5,886,5,5
2920,5,682,1,0
2921,5,841,1,0
2922,5,578,2,2
2923,5,72,3,0
2924,5,962,5,2
2925,5,927,1,0
2926,5,91,2,1
2927,5,858,5,5
2928,5,369,5,3
2929,5,65,5,1
2930,5,396,5,5
2931,5,263,3,2
2932,5,674,4,3
2933,5,197,4,3
2934,5,284,5,5
2935,5,953,5,0
2936,5,340,2,1
2937,5,140,1,0
2938,5,915,1,1
2939,5,1,3,2
2940,5,967,4,4
2941,5,681,4,0
2942,5,584,5,4
2943,5,196,2,1
2944,5,688,4,3
2945,5,430,3,3
2946,5,301,2,1
2947,5,244,2,0
2948,5,316,4,1
2949,5,933,2,1
2950,5,118,2,1
2951,5,464,3,2
2952,5,548,2,0
2953,5,276,1,1
2954,5,384,2,1
2955,5,478,5,5
2956,5,362,2,1
2957,5,18,5,5
2958,5,599,3,0
2959,5,149,4,1
2960,5,450,2,1
2961,5,751,1,0
2962,5,457,1,0
2963,5,193,2,2
2964,5,285,2,2
2965,5,687,1,0
2966,5,750,2,1
2967,5,290,3,0
2968,5,839,4,1
2969,5,753,1,1
2970,5,484,5,1
2971,5,788,2,1
2972,5,57,4,0
2973,5,949,5,2
2974,5,227,3,1
2975,5,92,1,1
2976,5,854,4,1
2977,5,192,3,0
2978,5,786,5,5
2979,5,581,1,0
2980,5,736,2,2
2981,5,565,1,0
2982,5,266,1,1
2983,5,911,3,2
2984,5,313,3,0
2985,5,936,4,3
2986,5,69,1,0
2987,5,746,1,1
2988,5,700,1,1
2989,5,708,5,5
2990,5,331,4,2
2991,5,67,3,3
2992,5,524,4,2
2993,5,526,5,4
2994,5,455,4,1
2995,5,887,4,3
2996,5,394,4,0
2997,5,570,3,2
2998,5,921,1,0
2999,5,659,3,2
3000,5,534,5,5
3001,5,387,5,1
3002,5,298,5,0
3003,5,299,3,1
3004,5,994,2,2
3005,5,580,2,0
3006,5,991,1,1
3007,5,832,4,4
3008,5,923,2,2
3009,5,195,3,1
3010,5,160,3,0
3011,5,257,4,0
3012,5,730,3,1
3013,5,665,3,2
3014,5,829,3,0
3015,5,826,3,0
3016,5,424,2,0
3017,5,432,4,2
3018,5,549,2,0
3019,5,361,5,1
3020,5,124,1,0
3021,5,360,2,0
3022,5,466,1,0
3023,5,986,1,0
3024,5,876,2,2
3025,5,332,3,3
3026,5,90,3,3
3027,5,438,3,3
3028,5,533,2,2
3029,5,789,1,0
3030,5,560,5,4
3031,5,925,4,0
3032,5,142,5,5
3033,5,916,5,0
3034,5,182,1,1
3035,5,528,3,0
3036,5,871,2,2
3037,5,763,4,0
3038,5,201,5,4
3039,5,256,1,0
3040,5,776,4,2
3041,5,100,2,0
3042,5,517,1,0
3043,5,355,5,3
3044,5,309,1,0
3045,5,252,4,3
3046,5,59,5,2
3047,5,286,2,1
3048,5,219,5,5
3049,5,947,5,2
3050,5,1000,5,5
3051,5,232,3,3
3052,5,245,3,1
3053,5,614,5,2
3054,5,594,4,3
3055,5,850,4,0
3056,5,592,4,1
3057,5,683,2,2
3058,5,261,2,0
3059,5,575,5,1
3060,5,552,5,4
3061,5,803,1,1
3062,5,618,4,1
3063,5,834,3,1
3064,5,385,5,1
3065,5,379,2,2
3066,5,853,1,1
3067,5,258,5,0
3068,5,458,2,1
3069,5,443,2,1
3070,5,527,5,2
3071,5,849,2,1
3072,5,931,1,1
3073,5,293,2,0
3074,5,412,5,1
3075,5,58,2,2
3076,5,157,1,1
3077,5,351,1,0
3078,5,506,3,3
3079,5,366,5,2
3080,5,892,2,1
3081,5,273,2,0
3082,5,498,4,4
3083,5,20,1,0
3084,5,11,1,1
3085,5,726,4,3
3086,5,963,1,0
3087,5,4,2,2
3088,5,728,4,1
3089,5,174,3,0
3090,5,19,3,3
3091,5,378,2,0
3092,5,755,1,1
3093,5,253,5,1
3094,5,672,5,4
3095,5,339,5,3
3096,5,84,2,1
3097,5,334,5,5
3098,5,742,2,1
3099,5,156,4,2
3100,5,796,2,1
3101,5,474,5,3
3102,5,203,4,0
3103,5,35,5,0
3104,5,50,1,0
3105,5,545,5,3
3106,5,851,3,1
3107,5,583,4,4
3108,5,371,5,5
3109,5,345,2,1
3110,5,453,3,0
3111,5,275,1,1
3112,5,971,3,0
3113,5,645,4,3
3114,5,190,5,4
3115,5,239,3,2
3116,5,689,3,0
3117,5,747,1,1
3118,5,769,1,0
3119,5,493,2,0
3120,5,347,2,0
3121,5,848,5,2
3122,5,459,1,1
3123,5,375,3,3
3124,5,499,4,1
3125,5,714,3,3
3126,5,680,1,0
3127,5,822,5,4
3128,5,234,5,3
3129,5,885,2,2
3130,5,444,3,2
3131,5,78,1,0
3132,5,210,4,4
3133,5,63,1,0
3134,5,113,1,0
3135,5,452,2,2
3136,5,668,2,2
3137,5,846,1,0
3138,5,32,1,1
3139,5,357,1,1
3140,5,480,3,3
3141,5,810,4,0
3142,5,650,4,0
3143,5,164,4,3
3144,5,951,1,0
3145,5,713,3,1
3146,5,598,3,2
3147,5,327,1,0
3148,5,998,1,0
3149,5,461,2,0
3150,5,889,4,1
3151,5,81,1,1
3152,5,376,1,1
3153,5,36,3,1
3154,5,733,4,2
3155,5,845,2,0
3156,5,743,2,1
3157,5,135,4,0
3158,5,864,1,1
3159,5,224,1,1
3160,5,368,4,0
3161,5,741,4,0
3162,5,475,5,3
3163,5,82,2,0
3164,5,251,3,3
3165,5,130,3,0
3166,5,48,5,5
3167,5,86,3,1
3168,5,983,2,2
3169,5,54,2,1
3170,5,579,2,0
3171,5,984,5,3
3172,5,110,2,0
3173,5,703,1,1
3174,5,676,2,1
3175,5,271,4,2
3176,5,93,1,0
3177,5,168,5,5
3178,5,229,3,3
3179,5,400,4,4
3180,5,73,1,1
3181,5,60,5,0
3182,5,652,1,1
3183,5,409,3,2
3184,5,403,2,1
3185,5,305,2,0
3186,5,38,2,0
3187,5,374,2,1
3188,5,436,5,3
3189,5,141,2,2
3190,5,247,1,0
3191,5,611,5,4
3192,5,706,3,1
3193,5,696,2,1
3194,5,167,2,2
3195,5,878,3,2
3196,5,623,1,0
3197,5,310,2,0
3198,5,14,2,0
3199,5,460,3,3
3200,5,218,3,0
3201,5,27,5,5
3202,5,279,1,1
3203,5,354,3,1
3204,5,242,5,3
3205,5,170,1,1
3206,5,663,3,3
3207,5,176,2,0
3208,5,103,2,1
3209,5,397,2,0
3210,5,880,1,1
3211,5,766,5,5
3212,5,277,4,3
3213,5,857,3,2
3214,5,289,3,1
3215,5,426,3,2
3216,5,324,2,2
3217,5,307,4,0
3218,5,969,4,2
3219,5,158,4,1
3220,5,292,5,4
3221,5,547,1,0
3222,5,865,2,1
3223,5,836,1,1
3224,5,53,5,5
3225,5,206,2,2
3226,5,248,3,2
3227,5,812,3,3
3228,5,709,2,0
3229,5,503,3,3
3230,5,127,4,0
3231,5,684,1,0
3232,5,199,5,3
3233,5,587,2,1
3234,5,717,4,2
3235,5,228,2,0
3236,5,690,5,3
3237,5,918,1,0
3238,5,428,2,1
3239,5,903,3,1
3240,5,16,5,0
3241,5,992,2,2
3242,5,358,1,1
3243,5,675,1,0
3244,5,31,4,0
3245,5,840,1,0
3246,5,280,2,0
3247,5,604,2,0
3248,5,151,5,3
3249,5,269,1,0
3250,5,274,3,0
3251,5,61,1,0
3252,5,180,5,3
3253,5,126,1,0
3254,5,267,2,2
3255,5,576,3,0
3256,5,905,1,1
3257,5,51,2,0
3258,5,701,4,2
3259,5,609,3,1
3260,5,194,3,0
3261,5,585,3,3
3262,5,593,2,1
3263,5,102,4,0
3264,5,311,1,1
3265,5,496,5,0
3266,5,859,5,4
3267,5,817,5,5
3268,5,835,5,3
3269,5,791,2,1
3270,5,153,2,0
3271,5,531,4,4
3272,5,909,3,0
3273,5,507,3,2
3274,5,398,2,0
3275,5,346,1,0
3276,5,401,2,0
3277,5,87,1,1
3278,5,442,3,2
3279,5,264,3,3
3280,5,268,1,1
3281,5,85,1,0
3282,5,910,2,2
3283,5,159,5,2
3284,5,184,4,1
3285,5,415,4,2
3286,5,137,1,0
3287,5,802,4,0
3288,5,932,2,1
3289,5,890,5,4
3290,5,322,2,2
3291,5,117,1,0
3292,5,463,2,1
3293,5,97,3,1
3294,5,768,4,4
3295,5,843,5,2
3296,5,720,3,2
3297,5,521,4,4
3298,5,486,5,4
3299,5,716,1,1
3300,5,344,5,0
3301,5,823,3,2
3302,5,270,5,4
3303,5,462,5,0
3304,5,512,5,1
3305,5,662,1,1
3306,5,395,5,2
3307,5,935,2,1
3308,5,799,3,1
3309,5,981,4,3
3310,5,28,1,1
3311,5,287,5,3
3312,5,70,5,5
3313,5,134,4,2
3314,5,937,4,3
3315,5,807,3,1
3316,5,540,1,1
3317,5,862,5,4
3318,5,320,4,2
3319,5,881,1,0
3320,5,625,5,4
3321,5,449,2,2
3322,5,173,2,1
3323,5,514,3,2
3324,5,800,1,0
3325,5,699,2,2
3326,5,847,3,1
3327,5,214,3,0
3328,5,975,1,1
3329,5,169,4,1
3330,5,209,2,2
3331,5,778,3,0
3332,5,49,3,1
3333,5,241,5,3
3334,5,83,4,2
3335,5,303,5,2
3336,5,389,5,4
3337,5,494,2,2
3338,5,901,1,0
3339,5,372,3,1
3340,5,861,1,1
3341,5,555,4,4
3342,5,495,5,3
3343,5,336,2,0
3344,5,297,3,2
3345,5,262,1,1
3346,5,630,2,1
3347,5,333,5,3
3348,5,114,2,0
3349,5,928,3,0
3350,5,179,4,0
3351,5,819,4,3
3352,5,642,1,1
3353,5,213,3,1
3354,5,996,3,0
3355,5,488,5,5
3356,5,785,1,1
3357,5,825,3,3
3358,5,479,4,1
3359,5,427,5,4
3360,5,723,3,0
3361,5,873,5,1
3362,5,77,1,1
3363,5,416,3,0
3364,5,349,1,0
3365,5,318,4,1
3366,5,673,4,0
3367,5,745,4,0
3368,5,644,1,0
3369,5,784,1,0
3370,5,760,3,2
3371,5,208,5,2
3372,5,631,1,1
3373,5,783,2,0
3374,5,603,4,2
3375,5,405,1,0
3376,5,902,4,2
3377,5,577,1,1
3378,5,640,3,0
3379,5,670,2,2
3380,5,562,3,0
3381,5,960,3,2
3382,5,718,3,1
3383,5,990,1,0
3384,5,897,5,1
3385,5,590,5,1
3386,5,341,4,2
3387,5,10,5,2
3388,5,982,2,1
3389,5,508,2,0
3390,5,243,4,2
3391,5,999,3,1
3392,5,541,4,2
3393,5,187,1,0
3394,5,860,5,1
3395,5,24,1,0
3396,5,601,4,0
3397,5,626,4,4
3398,5,536,2,1
3399,5,99,2,2
3400,5,722,1,0
3401,5,797,3,1
3402,5,377,2,1
3403,5,707,4,4
3404,5,692,5,1
3405,5,926,1,0
3406,5,515,3,2
3407,5,588,2,1
3408,5,433,4,4
3409,5,154,3,1
3410,5,563,3,2
3411,5,335,2,0
3412,5,373,1,0
3413,5,804,2,1
3414,5,9,5,2
3415,5,814,2,2
3416,5,513,3,3
3417,5,399,4,3
3418,5,456,3,1
3419,5,569,2,1
3420,5,793,5,3
3421,5,694,3,3
3422,5,904,1,1
3423,5,138,5,1
3424,5,265,1,0
3425,5,908,5,1
3426,5,616,3,0
3427,5,882,3,3
3428,5,922,2,0
3429,5,312,5,4
3430,5,329,4,3
3431,5,119,1,0
3432,5,391,3,2
3433,5,511,2,0
3434,5,809,3,0
3435,5,678,2,2
3436,5,831,5,1
3437,5,215,3,1
3438,5,423,1,1
3439,5,382,2,1
3440,5,429,3,2
3441,5,954,1,0
3442,5,89,4,3
3443,5,550,2,2
3444,5,44,5,4
3445,5,770,5,0
3446,5,939,3,1
3447,5,775,3,3
3448,5,842,2,1
3449,5,806,3,0
3450,5,291,1,1
3451,5,917,4,2
3452,5,732,2,2
3453,5,465,1,0
3454,5,893,2,1
3455,5,980,3,1
3456,5,380,1,1
3457,5,323,2,1
3458,5,627,2,1
3459,5,198,5,1
3460,5,254,2,2
3461,5,431,4,1
3462,5,165,4,1
3463,5,602,1,1
3464,5,96,4,4
3465,5,955,3,0
3466,5,964,5,0
3467,5,448,3,0
3468,5,542,5,3
3469,5,26,4,2
3470,5,434,3,0
3471,5,884,3,3
3472,5,564,4,1
3473,5,978,4,4
3474,5,551,4,1
3475,5,765,5,5
3476,5,175,1,1
3477,5,929,4,4
3478,5,95,1,1
3479,5,721,3,2
3480,5,525,2,2
3481,5,41,3,0
3482,5,419,1,0
3483,5,236,3,2
3484,5,246,3,3
3485,5,554,1,1
3486,5,445,5,2
3487,5,420,3,1
3488,5,161,4,0
3489,5,98,4,1
3490,5,833,2,0
3491,5,23,4,3
3492,5,612,2,1
3493,5,489,2,2
3494,5,972,5,1
3495,5,317,3,3
3496,5,879,1,1
3497,5,635,3,3
3498,5,572,4,0
3499,5,941,4,1
3500,5,122,3,3
3501,5,74,3,0
3502,5,844,2,0
3503,6,201,1,0
3504,6,625,5,1
3505,6,822,3,1
3506,6,270,3,3
3507,6,113,4,2
3508,6,346,3,2
3509,6,193,2,2
3510,6,486,1,1
3511,6,322,3,2
3512,6,455,2,2
3513,6,37,3,3
3514,6,10,1,1
3515,6,715,1,1
3516,6,634,1,1
3517,6,401,5,4
3518,6,252,5,0
3519,6,294,4,0
3520,6,124,5,3
3521,6,705,4,4
3522,6,257,5,5
3523,6,465,2,1
3524,6,479,1,1
3525,6,675,3,0
3526,6,827,5,4
3527,6,637,5,2
3528,6,644,5,3
3529,6,798,5,2
3530,6,582,4,3
3531,6,662,5,3
3532,6,328,2,0
3533,6,271,5,3
3534,6,196,3,0
3535,6,925,3,1
3536,6,414,2,0
3537,6,939,5,1
3538,6,677,3,3
3539,6,327,2,0
3540,6,613,2,0
3541,6,813,2,2
3542,6,871,3,1
3543,6,989,1,0
3544,6,578,2,0
3545,6,464,5,2
3546,6,830,2,2
3547,6,321,4,0
3548,6,546,5,1
3549,6,720,1,1
3550,6,230,3,1
3551,6,121,5,4
3552,6,27,4,0
3553,6,356,1,0
3554,6,423,5,4
3555,6,765,4,3
3556,6,812,3,2
3557,6,439,2,2
3558,6,103,3,2
3559,6,25,2,0
3560,6,428,3,0
3561,6,293,1,1
3562,6,390,3,0
3563,6,318,1,0
3564,6,729,5,1
3565,6,908,1,0
3566,6,376,5,2
3567,6,445,4,0
3568,6,833,3,2
3569,6,513,2,2
3570,6,170,3,0
3571,6,865,1,0
3572,6,187,5,1
3573,6,890,4,3
3574,6,966,4,4
3575,6,38,3,0
3576,6,881,1,1
3577,6,333,3,2
3578,6,258,5,0
3579,6,579,3,1
3580,6,290,1,0
3581,6,783,1,1
3582,6,444,1,1
3583,6,941,5,1
3584,6,709,2,0
3585,6,978,4,4
3586,6,74,3,3
3587,6,386,1,0
3588,6,544,3,2
3589,6,366,4,4
3590,6,664,3,2
3591,6,896,4,1
3592,6,674,4,0
3593,6,468,5,1
3594,6,459,4,4
3595,6,300,1,0
3596,6,911,4,2
3597,6,429,5,4
3598,6,907,5,4
3599,6,3,4,1
3600,6,973,3,2
3601,6,129,5,4
3602,6,222,5,2
3603,6,790,1,0
3604,6,948,3,3
3605,6,521,3,2
3606,6,741,1,0
3607,6,940,1,1
3608,6,130,2,1
3609,6,351,4,0
3610,6,993,1,0
3611,6,107,3,3
3612,6,800,4,3
3613,6,421,5,2
3614,6,976,1,1
3615,6,48,1,0
3616,6,90,4,0
3617,6,158,4,0
3618,6,587,3,3
3619,6,268,4,2
3620,6,733,1,0
3621,6,474,4,2
3622,6,954,3,2
3623,6,167,1,1
3624,6,775,5,4
3625,6,807,1,1
3626,6,793,2,2
3627,6,713,5,2
3628,6,226,2,2
3629,6,607,5,5
3630,6,176,2,2
3631,6,673,3,3
3632,6,343,1,0
3633,6,530,5,1
3634,6,308,4,4
3635,6,897,5,1
3636,6,933,5,2
3637,6,87,5,2
3638,6,385,4,4
3639,6,693,4,0
3640,6,147,3,2
3641,6,186,4,2
3642,6,905,4,4
3643,6,102,2,0
3644,6,311,3,1
3645,6,655,4,4
3646,6,526,5,1
3647,6,829,1,1
3648,6,7,1,1
3649,6,78,2,2
3650,6,200,2,0
3651,6,368,4,1
3652,6,53,1,1
3653,6,361,2,1
3654,6,987,1,0
3655,6,120,4,3
3656,6,944,4,0
3657,6,33,3,0
3658,6,253,1,1
3659,6,316,5,0
3660,6,168,4,0
3661,6,484,1,0
3662,6,849,2,1
3663,6,646,4,3
3664,6,524,3,1
3665,6,669,2,2
3666,6,477,4,0
3667,6,568,4,1
3668,6,374,5,2
3669,6,514,5,0
3670,6,331,1,1
3671,6,517,1,1
3672,6,811,3,2
3673,6,597,1,1
3674,6,841,4,0
3675,6,110,1,1
3676,6,986,3,0
3677,6,512,4,1
3678,6,975,5,3
3679,6,529,4,1
3680,6,868,4,2
3681,6,789,5,3
3682,6,313,1,1
3683,6,700,3,2
3684,6,246,1,1
3685,6,399,4,0
3686,6,804,2,0
3687,6,874,4,4
3688,6,215,4,2
3689,6,823,5,5
3690,6,418,5,1
3691,6,141,2,1
3692,6,178,2,1
3693,6,148,3,0
3694,6,380,1,0
3695,6,67,4,4
3696,6,611,3,2
3697,6,851,4,3
3698,6,714,3,0
3699,6,56,5,4
3700,6,545,3,1
3701,6,731,1,1
3702,6,936,4,3
3703,6,174,2,0
3704,6,679,3,2
3705,6,234,3,1
3706,6,306,2,1
3707,6,980,3,1
3708,6,605,5,0
3709,6,198,2,1
3710,6,395,3,1
3711,6,504,2,2
3712,6,305,2,0
3713,6,572,3,0
3714,6,384,1,1
3715,6,396,1,1
3716,6,848,3,0
3717,6,552,4,1
3718,6,45,3,1
3719,6,742,2,2
3720,6,858,1,0
3721,6,758,2,1
3722,6,278,3,0
3723,6,149,5,2
3724,6,337,3,2
3725,6,46,3,0
3726,6,104,4,4
3727,6,955,2,1
3728,6,340,3,2
3729,6,912,5,5
3730,6,633,1,1
3731,6,622,1,1
3732,6,326,4,2
3733,6,319,1,1
3734,6,261,4,3
3735,6,763,1,0
3736,6,666,2,0
3737,6,619,1,0
3738,6,738,4,0
3739,6,560,1,0
3740,6,711,4,4
3741,6,556,3,3
3742,6,17,2,0
3743,6,702,2,1
3744,6,131,3,3
3745,6,5,2,0
3746,6,744,2,1
3747,6,746,5,3
3748,6,22,3,0
3749,6,982,1,1
3750,6,885,4,4
3751,6,63,4,0
3752,6,649,4,3
3753,6,767,5,2
3754,6,212,3,2
3755,6,172,2,2
3756,6,296,4,3
3757,6,397,3,3
3758,6,115,1,1
3759,6,707,5,3
3760,6,866,4,1
3761,6,154,1,0
3762,6,362,5,0
3763,6,19,4,3
3764,6,415,4,0
3765,6,854,4,1
3766,6,867,1,1
3767,6,626,1,0
3768,6,496,2,0
3769,6,320,2,0
3770,6,426,1,1
3771,6,967,5,4
3772,6,499,4,1
3773,6,458,1,1
3774,6,766,5,1
3775,6,831,4,4
3776,6,225,2,2
3777,6,387,1,0
3778,6,956,5,5
3779,6,945,4,1
3780,6,357,3,1
3781,6,405,2,1
3782,6,62,1,1
3783,6,573,4,1
3784,6,877,3,1
3785,6,949,3,1
3786,6,475,5,5
3787,6,89,1,0
3788,6,615,3,2
3789,6,794,3,2
3790,6,249,3,2
3791,6,785,3,1
3792,6,739,4,0
3793,6,891,3,3
3794,6,747,5,0
3795,6,283,1,0
3796,6,630,5,2
3797,6,207,2,1
3798,6,536,1,1
3799,6,332,5,4
3800,6,469,5,1
3801,6,665,2,1
3802,6,463,2,2
3803,6,538,5,4
3804,6,97,4,0
3805,6,821,1,1
3806,6,344,2,2
3807,6,842,3,1
3808,6,72,5,2
3809,6,146,3,2
3810,6,360,5,3
3811,6,696,3,3
3812,6,691,1,0
3813,6,906,3,0
3814,6,373,3,2
3815,6,355,5,1
3816,6,861,4,0
3817,6,502,1,1
3818,6,565,3,2
3819,6,314,2,2
3820,6,571,5,2
3821,6,509,1,1
3822,6,992,2,2
3823,6,424,2,1
3824,6,491,2,1
3825,6,671,2,2
3826,6,83,3,0
3827,6,59,3,1
3828,6,510,5,0
3829,6,85,1,0
3830,6,635,5,2
3831,6,206,4,4
3832,6,904,2,0
3833,6,756,3,3
3834,6,263,5,4
3835,6,112,5,0
3836,6,864,3,3
3837,6,31,1,1
3838,6,621,4,1
3839,6,598,1,0
3840,6,840,2,1
3841,6,494,1,1
3842,6,133,5,1
3843,6,577,2,1
3844,6,447,2,0
3845,6,41,4,0
3846,6,617,1,0
3847,6,899,3,2
3848,6,795,2,2
3849,6,712,2,1
3850,6,796,2,0
3851,6,958,1,0
3852,6,819,5,1
3853,6,277,1,0
3854,6,667,5,5
3855,6,843,1,1
3856,6,531,4,3
3857,6,657,5,0
3858,6,996,5,2
3859,6,601,2,2
3860,6,433,3,0
3861,6,192,4,4
3862,6,156,5,3
3863,6,40,5,4
3864,6,247,5,5
3865,6,668,5,2
3866,6,58,5,0
3867,6,315,1,0
3868,6,26,4,2
3869,6,363,3,0
3870,6,592,3,0
3871,6,836,4,3
3872,6,845,3,2
3873,6,600,5,5
3874,6,440,2,2
3875,6,236,2,2
3876,6,61,4,2
3877,6,43,2,0
3878,6,162,2,0
3879,6,99,4,0
3880,6,152,3,2
3881,6,292,5,2
3882,6,350,4,1
3883,6,961,5,3
3884,6,593,2,1
3885,6,900,2,1
3886,6,460,5,3
3887,6,180,4,3
3888,6,875,4,1
3889,6,47,4,2
3890,6,609,5,3
3891,6,443,3,0
3892,6,365,2,2
3893,6,391,3,0
3894,6,608,5,1
3895,6,737,4,4
3896,6,721,1,1
3897,6,204,1,0
3898,6,537,3,1
3899,6,847,1,0
